Date,Open,High,Low,Close,Volume
2016-06-06 13:26,10.720000,10.72,10.72,10.720000,5973945
2016-06-06 13:27,10.720000,10.72,10.72,10.720000,5973945
2016-06-06 13:28,10.720000,10.72,10.72,10.720000,5973945
2016-06-06 13:29,10.720000,10.72,10.72,10.720000,5973945
2016-06-06 13:30,10.720000,10.72,10.72,10.720000,5973945
2016-06-06 13:31,10.720000,10.72,10.72,10.720000,5973945
2016-06-06 13:32,10.720000,10.72,10.72,10.720000,5973945
2016-06-06 13:33,10.720000,10.72,10.72,10.720000,5973945
2016-06-06 13:34,10.720000,10.72,10.72,10.720000,5973945
2016-06-06 13:35,10.720000,10.72,10.72,10.720000,5973945
2016-06-06 13:36,10.720000,10.72,10.72,10.720000,5973945
2016-06-06 13:37,10.720000,10.72,10.72,10.720000,5973945
2016-06-06 13:38,10.720000,10.72,10.72,10.720000,5973945
2016-06-06 13:39,10.720000,10.72,10.72,10.720000,5973945
2016-06-06 13:40,10.720000,10.72,10.72,10.720000,5973945
2016-06-06 13:41,10.720000,10.72,10.72,10.720000,5973945
2016-06-06 13:42,10.720000,10.72,10.72,10.720000,5973945
2016-06-06 13:43,10.720000,10.72,10.72,10.720000,5973945
2016-06-06 13:44,10.720000,10.72,10.72,10.720000,5973945
2016-06-06 13:45,10.720000,10.72,10.72,10.720000,5973945
2016-06-06 13:46,10.720000,10.72,10.72,10.720000,5973945
2016-06-06 13:47,10.720000,10.72,10.72,10.720000,5973945
2016-06-06 13:48,10.720000,10.72,10.72,10.720000,5973945
2016-06-06 13:49,10.720000,10.72,10.72,10.720000,5975345
2016-06-06 13:50,10.720000,10.72,10.72,10.720000,5975345
2016-06-06 13:51,10.720000,10.72,10.72,10.720000,5975645
2016-06-06 13:52,10.720000,10.72,10.72,10.720000,5975645
2016-06-06 13:53,10.720000,10.72,10.72,10.720000,5975645
2016-06-06 13:54,10.720000,10.72,10.72,10.720000,5975645
2016-06-06 13:55,10.720000,10.72,10.72,10.720000,5975645
2016-06-06 13:56,10.720000,10.72,10.72,10.720000,5975645
2016-06-06 13:57,10.720000,10.72,10.72,10.720000,5975645
2016-06-06 13:58,10.720000,10.72,10.72,10.720000,5976645
2016-06-06 13:59,10.720000,10.72,10.72,10.720000,5976645
2016-06-06 14:00,10.720000,10.72,10.72,10.720000,5976645
2016-06-06 14:01,10.720000,10.72,10.72,10.720000,5976645
2016-06-06 14:02,10.720000,10.72,10.72,10.720000,5976645
2016-06-06 14:03,10.720000,10.72,10.72,10.720000,0
2016-06-06 14:04,10.720000,10.72,10.72,10.720000,0
2016-06-06 14:05,10.720000,10.72,10.72,10.720000,0
2016-06-06 14:06,10.720000,10.72,10.72,10.720000,0
2016-06-06 14:07,10.720000,10.72,10.72,10.720000,0
2016-06-06 14:08,10.720000,10.72,10.72,10.720000,0
2016-06-06 14:09,10.720000,10.72,10.72,10.720000,0
2016-06-06 14:10,10.720000,10.72,10.72,10.720000,0
2016-06-06 14:11,10.720000,10.72,10.72,10.720000,0
2016-06-06 14:12,10.720000,10.72,10.72,10.720000,0
2016-06-06 14:13,10.720000,10.72,10.72,10.720000,0
2016-06-06 14:14,10.720000,10.72,10.72,10.720000,0
2016-06-06 14:15,10.720000,10.72,10.72,10.720000,0
2016-06-06 14:16,10.720000,10.72,10.72,10.720000,0
2016-06-06 14:17,10.720000,10.72,10.72,10.720000,0
2016-06-06 14:18,10.720000,10.72,10.72,10.720000,0
2016-06-06 14:19,10.720000,10.72,10.72,10.720000,0
2016-06-06 14:20,10.720000,10.72,10.72,10.720000,0
2016-06-06 14:21,10.720000,10.72,10.72,10.720000,0
2016-06-06 14:22,10.720000,10.72,10.72,10.720000,0
2016-06-06 14:23,10.720000,10.72,10.72,10.720000,0
2016-06-06 14:24,10.720000,10.72,10.72,10.720000,0
2016-06-06 14:25,10.720000,10.72,10.72,10.720000,0
2016-06-06 14:26,10.720000,10.72,10.72,10.720000,0
2016-06-06 14:27,10.720000,10.72,10.72,10.720000,0
