Date,Open,High,Low,Close,Volume
2016-06-06 13:26,725.539978,725.539978,725.539978,725.539978,3373941
2016-06-06 13:27,725.539978,725.539978,725.539978,725.539978,3373941
2016-06-06 13:28,725.539978,725.539978,725.539978,725.539978,3373941
2016-06-06 13:29,725.539978,725.539978,725.539978,725.539978,3373941
2016-06-06 13:30,725.539978,725.539978,725.539978,725.539978,3373946
2016-06-06 13:31,725.539978,725.539978,725.539978,725.539978,3373991
2016-06-06 13:32,725.539978,725.539978,725.539978,725.539978,3373991
2016-06-06 13:33,725.539978,725.539978,725.539978,725.539978,3373991
2016-06-06 13:34,725.539978,725.539978,725.539978,725.539978,3374191
2016-06-06 13:35,725.539978,725.539978,725.539978,725.539978,3374191
2016-06-06 13:36,725.539978,725.539978,725.539978,725.539978,3374191
2016-06-06 13:37,725.539978,725.539978,725.539978,725.539978,3374416
2016-06-06 13:38,725.539978,725.539978,725.539978,725.539978,3374416
2016-06-06 13:39,725.539978,725.539978,725.539978,725.539978,3374416
2016-06-06 13:40,725.539978,725.539978,725.539978,725.539978,3374428
2016-06-06 13:41,725.539978,725.539978,725.539978,725.539978,3374428
2016-06-06 13:42,725.539978,725.539978,725.539978,725.539978,3374595
2016-06-06 13:43,725.539978,725.539978,725.539978,725.539978,3374746
2016-06-06 13:44,725.539978,725.539978,725.539978,725.539978,3374746
2016-06-06 13:45,725.539978,725.539978,725.539978,725.539978,3374806
2016-06-06 13:46,725.539978,725.539978,725.539978,725.539978,3374806
2016-06-06 13:47,725.539978,725.539978,725.539978,725.539978,3374806
2016-06-06 13:48,725.539978,725.539978,725.539978,725.539978,3374806
2016-06-06 13:49,725.539978,725.539978,725.539978,725.539978,3374806
2016-06-06 13:50,725.539978,725.539978,725.539978,725.539978,3374896
2016-06-06 13:51,725.539978,725.539978,725.539978,725.539978,3374901
2016-06-06 13:52,725.539978,725.539978,725.539978,725.539978,3374901
2016-06-06 13:53,725.539978,725.539978,725.539978,725.539978,3375021
2016-06-06 13:54,725.539978,725.539978,725.539978,725.539978,3375717
2016-06-06 13:55,725.539978,725.539978,725.539978,725.539978,3376316
2016-06-06 13:56,725.539978,725.539978,725.539978,725.539978,3376476
2016-06-06 13:57,725.539978,725.539978,725.539978,725.539978,3376496
2016-06-06 13:58,725.539978,725.539978,725.539978,725.539978,3376606
2016-06-06 13:59,725.539978,725.539978,725.539978,725.539978,3376652
2016-06-06 14:00,725.539978,725.539978,725.539978,725.539978,3376652
2016-06-06 14:01,725.539978,725.539978,725.539978,725.539978,3376702
2016-06-06 14:02,725.539978,725.539978,725.539978,725.539978,0
2016-06-06 14:03,725.539978,725.539978,725.539978,725.539978,6
2016-06-06 14:04,725.539978,725.539978,725.539978,725.539978,148
2016-06-06 14:05,725.539978,725.539978,725.539978,725.539978,278
2016-06-06 14:06,725.539978,725.539978,725.539978,725.539978,1033
2016-06-06 14:07,725.539978,725.539978,725.539978,725.539978,1144
2016-06-06 14:08,725.539978,725.539978,725.539978,725.539978,1204
2016-06-06 14:09,725.539978,725.539978,725.539978,725.539978,1394
2016-06-06 14:10,725.539978,725.539978,725.539978,725.539978,1542
2016-06-06 14:11,725.539978,725.539978,725.539978,725.539978,1577
2016-06-06 14:12,725.539978,725.539978,725.539978,725.539978,1583
2016-06-06 14:13,725.539978,725.539978,725.539978,725.539978,1617
2016-06-06 14:14,725.539978,725.539978,725.539978,725.539978,1627
2016-06-06 14:15,725.539978,725.539978,725.539978,725.539978,2134
2016-06-06 14:16,725.539978,725.539978,725.539978,725.539978,2144
2016-06-06 14:17,725.539978,725.539978,725.539978,725.539978,2954
2016-06-06 14:18,725.539978,725.539978,725.539978,725.539978,3184
2016-06-06 14:19,725.539978,725.539978,725.539978,725.539978,3211
2016-06-06 14:20,725.539978,725.539978,725.539978,725.539978,3622
2016-06-06 14:21,725.539978,725.539978,725.539978,725.539978,3912
2016-06-06 14:22,725.539978,725.539978,725.539978,725.539978,3912
2016-06-06 14:23,725.539978,725.539978,725.539978,725.539978,3962
2016-06-06 14:24,725.539978,725.539978,725.539978,725.539978,4292
2016-06-06 14:25,725.539978,725.539978,725.539978,725.539978,4409
2016-06-06 14:26,725.539978,725.539978,725.539978,725.539978,4725
2016-06-06 14:27,725.539978,725.539978,725.539978,725.539978,4845
2016-06-06 14:28,725.539978,725.539978,725.539978,725.539978,4845
2016-06-06 14:29,725.539978,725.539978,725.539978,725.539978,6045
2016-06-06 14:30,725.539978,726.5,725.539978,725.539978,7633
2016-06-06 14:31,725.539978,726.659973,725.539978,726.559998,7743
2016-06-06 14:32,726.559998,727.491821,726.309998,726.599976,99758
2016-06-06 14:33,727.594971,728.5,726.599976,728.317505,124071
2016-06-06 14:34,727.469971,728.945007,727.414978,727.500000,153857
2016-06-06 14:35,727.414978,729.0,727.414978,728.405029,177412
2016-06-06 14:36,729.000000,729.700012,728.11499,729.638000,205168
2016-06-06 14:37,729.164978,729.700012,729.094971,729.599976,228386
2016-06-06 14:38,729.599976,730.409973,729.25,730.409973,260577
2016-06-06 14:39,730.140015,731.200012,730.070007,730.862000,292823
2016-06-06 14:40,730.864990,731.382996,730.849976,731.382996,325977
2016-06-06 14:41,731.380005,731.382996,730.400024,730.803589,354918
2016-06-06 14:42,730.400024,731.26001,730.400024,730.789978,370791
2016-06-06 14:43,730.560120,730.979919,730.304382,730.655029,382600
2016-06-06 14:44,730.799988,730.979919,729.549988,730.260010,404007
2016-06-06 14:45,729.553284,730.26001,729.549988,729.825012,424157
2016-06-06 14:46,729.320007,730.10498,729.320007,729.669983,450353
2016-06-06 14:47,729.750000,730.400024,729.530029,729.879028,458204
2016-06-06 14:48,729.879028,730.929993,729.879028,730.549988,471373
2016-06-06 14:49,730.549988,730.929993,730.090027,730.450012,482488
2016-06-06 14:50,730.520020,730.859924,729.394226,729.849976,505667
2016-06-06 14:51,729.849976,730.919983,729.394226,730.419983,519598
2016-06-06 14:52,730.489990,730.919983,730.194702,730.326599,527716
2016-06-06 14:53,730.342529,730.342529,729.682678,729.969971,535461
2016-06-06 14:54,729.969971,730.27002,729.049988,729.456482,541684
2016-06-06 14:55,729.146790,729.460022,728.700073,728.700073,555309
2016-06-06 14:56,729.130005,729.409973,728.700073,729.409973,575681
2016-06-06 14:57,729.120117,729.719971,728.928528,729.450012,583376
2016-06-06 14:58,729.450012,729.700012,729.385498,729.385498,590529
2016-06-06 14:59,729.385498,729.821594,729.27002,729.270020,592562
2016-06-06 15:00,729.270020,729.679993,728.230103,728.230103,606481
2016-06-06 15:01,728.230103,729.679993,728.230103,729.419983,626914
2016-06-06 15:02,729.419983,729.590027,729.01001,729.299988,630991
2016-06-06 15:03,729.299988,729.299988,728.340027,728.750000,638258
2016-06-06 15:04,728.750000,728.820007,728.094971,728.469971,645666
2016-06-06 15:05,728.094971,728.469971,727.530029,727.685974,662229
2016-06-06 15:06,727.640015,728.262329,727.510498,727.780029,678555
2016-06-06 15:07,727.700012,727.830017,727.170288,727.170288,687979
2016-06-06 15:08,727.170288,727.52002,726.659973,726.760803,695356
2016-06-06 15:09,726.760803,727.219971,726.450012,726.979980,711239
2016-06-06 15:10,726.979980,726.97998,726.109985,726.919983,722834
2016-06-06 15:11,726.719971,727.349976,726.715515,726.974976,739707
2016-06-06 15:12,727.349976,727.349976,726.974976,727.200012,747187
2016-06-06 15:13,727.239990,728.460022,727.23999,728.169983,759155
2016-06-06 15:14,728.299988,728.409912,727.765015,727.765015,781525
2016-06-06 15:15,727.875000,727.960022,727.741577,727.760010,791605
2016-06-06 15:16,727.760010,727.809998,727.349976,727.349976,805529
2016-06-06 15:17,727.349976,728.0,727.179993,727.729980,814319
2016-06-06 15:18,727.770020,728.219971,727.682007,728.219971,817064
2016-06-06 15:19,728.219971,728.219971,727.72998,727.729980,823591
2016-06-06 15:20,727.729980,728.099976,727.72998,728.090027,829733
2016-06-06 15:21,728.090027,728.219971,727.905823,727.905823,835022
2016-06-06 15:22,728.190002,728.190002,727.890015,728.140015,849971
2016-06-06 15:23,728.140015,728.320007,728.140015,728.223877,855190
2016-06-06 15:24,728.223877,728.320007,728.041992,728.041992,859987
2016-06-06 15:25,728.041992,728.041992,727.099976,727.099976,862317
2016-06-06 15:26,727.369995,727.73999,727.099976,727.500000,868000
2016-06-06 15:27,727.670715,727.72998,727.450012,727.450012,876775
2016-06-06 15:28,727.450012,727.909973,727.450012,727.729980,877748
2016-06-06 15:29,727.747498,727.929993,727.030029,727.030029,881375
2016-06-06 15:30,727.219971,727.539978,727.030029,727.265991,888168
2016-06-06 15:31,727.500000,728.0,727.265991,728.000000,891375
2016-06-06 15:32,727.974976,728.265015,727.940002,728.200012,899020
2016-06-06 15:33,728.250000,728.523315,728.150024,728.523315,900448
2016-06-06 15:34,728.442200,728.900024,728.4422,728.900024,904259
2016-06-06 15:35,728.789978,729.090027,728.789978,729.090027,914593
2016-06-06 15:36,728.900085,729.090027,728.719971,728.979980,924767
2016-06-06 15:37,728.979980,728.97998,728.25,728.302979,931406
2016-06-06 15:38,728.302979,728.446899,728.109985,728.109985,937503
2016-06-06 15:39,728.446899,728.446899,728.109985,728.151123,940808
2016-06-06 15:40,728.271912,728.271912,727.780029,728.059998,944446
2016-06-06 15:41,728.059998,728.51001,727.983215,728.510010,957823
2016-06-06 15:42,728.510010,728.51001,728.099976,728.099976,963400
2016-06-06 15:43,728.125000,728.349976,728.030029,728.239990,965981
2016-06-06 15:44,728.330017,728.330017,727.809998,727.809998,972102
2016-06-06 15:45,728.109985,728.25,727.809998,727.809998,975760
2016-06-06 15:46,728.250000,728.335022,727.809998,728.210022,979717
2016-06-06 15:47,728.210022,728.210022,728.039978,728.174988,983798
2016-06-06 15:48,728.153503,728.690002,728.153503,728.690002,985490
2016-06-06 15:49,728.690002,728.690002,728.039978,728.153381,989571
2016-06-06 15:50,728.153381,729.030029,728.015015,728.289978,996023
2016-06-06 15:51,728.289978,729.030029,728.289978,728.894104,998035
2016-06-06 15:52,728.842712,729.099976,728.842712,729.054016,1011540
