Date,Open,High,Low,Close,Volume
2016-06-06 13:26,983.399963,983.399963,983.399963,983.399963,1972331
2016-06-06 13:27,983.500000,983.5,983.399963,983.399963,1979847
2016-06-06 13:28,983.399963,983.399963,983.300049,983.399963,1980620
2016-06-06 13:29,983.399963,983.399963,983.399963,983.399963,1981637
2016-06-06 13:30,983.399963,983.399963,982.600037,982.600037,1981637
2016-06-06 13:31,982.799988,983.0,982.600037,982.600037,1988099
2016-06-06 13:32,982.799988,983.399963,982.600037,983.399963,1988099
2016-06-06 13:33,983.399963,983.399963,983.399963,983.399963,1993151
2016-06-06 13:34,983.399963,984.399963,983.399963,984.399963,1993151
2016-06-06 13:35,984.200012,984.900024,984.200012,984.900024,1999045
2016-06-06 13:36,984.900024,985.000061,984.700012,984.700012,2012176
2016-06-06 13:37,984.700012,985.000061,984.700012,984.799927,2018511
2016-06-06 13:38,984.799927,984.799927,983.800049,984.099976,2018837
2016-06-06 13:39,984.099976,984.099976,983.600037,983.800049,2020627
2016-06-06 13:40,983.800049,984.0,983.700012,984.000000,2026677
2016-06-06 13:41,983.700012,984.0,983.700012,984.000000,2027791
2016-06-06 13:42,983.800049,984.0,983.707886,983.800049,2257938
2016-06-06 13:43,983.800049,983.800049,983.700012,983.700012,2035832
2016-06-06 13:44,983.700012,983.899963,983.700012,983.700012,2036632
2016-06-06 13:45,983.700012,983.899963,983.5,983.700012,2041182
2016-06-06 13:46,983.700012,984.700012,983.700012,984.700012,2045685
2016-06-06 13:47,984.700012,984.700012,984.700012,984.700012,2054223
2016-06-06 13:48,984.700012,984.799927,984.599976,984.799927,2055083
2016-06-06 13:49,984.799927,985.200012,984.599976,985.000061,2058327
2016-06-06 13:50,985.100952,985.100952,985.000061,985.000061,2293661
2016-06-06 13:51,985.000061,985.000061,984.599976,984.599976,2061363
2016-06-06 13:52,985.000061,985.000061,984.099976,984.300049,2061363
2016-06-06 13:53,984.099976,984.300049,984.099976,984.099976,2067183
2016-06-06 13:54,984.099976,984.099976,984.0,984.002991,2067183
2016-06-06 13:55,984.002991,984.002991,984.0,984.000000,2300492
2016-06-06 13:56,984.000000,984.0,984.0,984.000000,2071148
2016-06-06 13:57,984.099976,984.099976,983.700012,984.099976,2077532
2016-06-06 13:58,984.000000,984.099976,983.5,983.500000,2077990
2016-06-06 13:59,983.500000,983.897949,983.399963,983.700012,2080606
2016-06-06 14:00,983.700012,983.700012,983.700012,983.700012,2089338
2016-06-06 14:01,983.700012,984.399963,983.700012,984.399963,2089338
2016-06-06 14:02,984.399963,984.399963,984.0,984.000000,2089359
2016-06-06 14:03,984.014404,984.300049,983.899963,984.150146,2333128
2016-06-06 14:04,984.300049,984.300049,984.150146,984.202942,2093010
2016-06-06 14:05,984.202942,984.202942,984.0,984.200012,2340769
2016-06-06 14:06,984.000000,984.5,984.0,984.300049,2093212
2016-06-06 14:07,984.399963,984.5,984.300049,984.399963,2346821
2016-06-06 14:08,984.399963,984.5,984.399963,984.500000,2346821
2016-06-06 14:09,984.500000,984.5,984.399963,984.500000,2102639
2016-06-06 14:10,984.500000,984.700012,984.5,984.700012,2353703
2016-06-06 14:11,984.700012,985.299988,984.700012,985.299988,2104654
2016-06-06 14:12,985.200012,985.299988,985.200012,985.299988,2107718
2016-06-06 14:13,985.299988,985.299988,984.900024,984.900024,2108296
2016-06-06 14:14,984.900024,984.900024,984.543518,984.900024,2112284
2016-06-06 14:15,984.900024,985.499939,984.543518,985.499939,2115602
2016-06-06 14:16,985.499939,985.499939,985.499939,985.499939,2117493
2016-06-06 14:17,985.499939,985.499939,985.302002,985.302002,2118568
2016-06-06 14:18,985.302002,985.400024,985.000061,985.000061,2371818
2016-06-06 14:19,985.000061,985.299988,984.799927,985.299988,2120024
2016-06-06 14:20,985.299988,985.400024,985.299988,985.400024,2122797
2016-06-06 14:21,985.400024,985.400024,984.5,984.900024,2122871
2016-06-06 14:22,984.500000,985.400024,984.5,985.200012,2147197
2016-06-06 14:23,985.400024,985.499939,985.200012,985.499939,2153526
2016-06-06 14:24,985.400024,985.700012,985.400024,985.599976,2155745
2016-06-06 14:25,985.700012,985.799988,985.200012,985.400024,2157119
2016-06-06 14:26,985.200012,985.599976,985.200012,985.599976,2159324
2016-06-06 14:27,985.599976,985.599976,985.400024,985.599976,2166703
2016-06-06 14:28,985.599976,985.900024,985.400024,985.900024,2441502
2016-06-06 14:29,985.799988,986.5,985.799988,986.400024,2442831
2016-06-06 14:30,986.500000,986.799988,986.299988,986.299988,2169232
2016-06-06 14:31,986.299988,986.799988,986.299988,986.699951,2173107
2016-06-06 14:32,986.699951,986.799988,986.699951,986.799988,2191202
2016-06-06 14:33,986.799988,987.600037,986.699951,987.600037,2196523
2016-06-06 14:34,987.403015,987.600037,987.100037,987.100037,2480357
2016-06-06 14:35,987.100037,987.899963,987.100037,987.600037,2207491
2016-06-06 14:36,987.629150,988.099976,987.600037,987.996948,2499675
2016-06-06 14:37,987.703064,988.0,987.600037,987.600037,2502745
2016-06-06 14:38,987.600037,987.800049,987.299988,987.500000,2227100
2016-06-06 14:39,987.399963,987.899963,987.399963,987.700012,2228714
2016-06-06 14:40,987.899963,987.899963,987.5,987.800049,2232282
2016-06-06 14:41,987.800049,987.899963,987.800049,987.899963,2234104
2016-06-06 14:42,987.899963,988.5,987.899963,988.500000,2236196
2016-06-06 14:43,988.500000,988.599976,988.099976,988.399963,2239630
2016-06-06 14:44,988.399963,988.399963,987.800049,987.800049,2243231
2016-06-06 14:45,988.200012,988.200012,987.600037,987.800049,2247783
2016-06-06 14:46,987.500000,987.901001,987.5,987.901001,2252652
2016-06-06 14:47,987.899963,988.099976,987.800049,988.099976,2256241
2016-06-06 14:48,988.099976,988.200012,988.099976,988.200012,2262164
2016-06-06 14:49,988.200012,988.5,987.903015,988.500000,2265340
2016-06-06 14:50,988.500000,989.000061,988.200012,988.599976,2266904
2016-06-06 14:51,988.599976,988.900024,988.599976,988.900024,2283985
2016-06-06 14:52,988.900024,988.900024,988.300049,988.300049,2291780
2016-06-06 14:53,988.300049,988.300049,987.800049,987.800049,2296551
2016-06-06 14:54,987.800049,987.953552,986.900024,987.199951,2302025
2016-06-06 14:55,986.900024,987.199951,986.900024,987.100037,2310895
2016-06-06 14:56,987.199951,987.199951,987.100037,987.100037,2323639
2016-06-06 14:57,987.199951,988.300049,987.100037,988.300049,2331020
2016-06-06 14:58,988.300049,988.700012,988.200012,988.399963,2334944
2016-06-06 14:59,988.399963,988.900024,988.399963,988.900024,2338338
2016-06-06 15:00,988.900024,989.200012,988.700012,989.200012,2344649
2016-06-06 15:01,989.200012,989.200012,989.000061,989.000061,2350802
2016-06-06 15:02,989.000061,989.000061,988.300049,988.300049,2650086
2016-06-06 15:03,988.300049,988.300049,988.300049,988.300049,2355025
2016-06-06 15:04,988.300049,988.300049,987.899963,988.200012,2355025
2016-06-06 15:05,987.899963,988.200012,987.502014,987.600037,2368438
2016-06-06 15:06,987.502014,987.600037,987.299988,987.399963,2684165
2016-06-06 15:07,987.500000,988.099976,987.399963,987.899963,2401149
2016-06-06 15:08,987.899963,988.099976,987.899963,987.899963,2406203
2016-06-06 15:09,987.899963,988.0,987.899963,988.000000,2717503
2016-06-06 15:10,988.000000,988.0,987.5,987.502014,2717943
2016-06-06 15:11,987.500000,988.0,987.5,988.000000,2418153
2016-06-06 15:12,987.899963,988.401001,987.899963,988.401001,2740013
2016-06-06 15:13,988.399963,988.700012,988.399963,988.500000,2457151
2016-06-06 15:14,988.500000,988.799927,988.5,988.799927,2458403
2016-06-06 15:15,988.599976,989.000061,988.599976,988.799927,2459965
2016-06-06 15:16,989.000061,989.400024,988.799927,989.400024,2464771
2016-06-06 15:17,989.400024,990.099976,989.400024,989.900024,2470792
2016-06-06 15:18,989.900024,990.099976,989.700012,989.999939,2478485
2016-06-06 15:19,989.999939,990.099976,989.500061,989.599976,2488010
2016-06-06 15:20,989.599976,989.700012,989.400024,989.400024,2493718
